grid,column,row,Northness,Vege_heig_max,Soil_moist_4_final,Soil_temp_4_adj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,17,0.87,53,52.13742179,13.53111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,17,1,38,49.04461937,14.22137153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,17,0.98,28,38.55181696,14.11163194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,17,0.98,29,51.25901455,14.10189236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,E,17,0.98,40,52.46621213,14.19215278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,F,17,0.94,34,45.77340972,13.88241319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,G,17,0.91,25,43.28060731,13.57267361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,H,17,0.77,22,41.4878049,13.76293403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,18,1,51,48.99500248,13.85319444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,18,0.98,34,52.30220007,13.14345486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,18,0.98,40,49.70939766,12.83371528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,18,-0.87,30,50.71659525,13.52397569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,E,18,1,33,50.82379283,13.31423611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,F,18,0.98,33,52.53099042,13.60449653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,G,18,0.98,22,42.23818801,13.39475694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,H,18,0.98,28,30.74538559,13.58501736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,19,0.98,36,43.85258318,13.17527778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,19,0.94,24,48.95978077,13.46553819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,19,0.94,29,51.26697836,13.05579861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,19,0.98,35,50.07417594,13.04605903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,E,19,0.98,29,45.08137353,12.93631944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,F,19,1,25,49.48857112,12.02657986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,G,19,1,0,24.79576871,15.81684028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,H,19,1,12,28.50296629,12.90710069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,20,0.98,33,43.91016388,14.49736111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,20,1,28,48.81736147,14.68762153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,20,0.87,27,49.62455905,14.37788194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,20,1,31,49.53175664,13.56814236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,E,20,1,30,49.03895423,13.05840278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,F,20,0.98,38,50.34615182,12.64866319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,G,20,1,36,51.6533494,13.03892361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,H,20,-0.17,33,45.16774458,12.91944444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
