Grid,Column,Row,Afroaster erucifolius,Alepidea natalensis,Alepidea setifera,Alepidea thodei,New alternate anthospermum,Anthospermum herbaceum,Anthospermum hispidulum,Anthospermum round,Anthoxanthum ecklonii,Arctotis arctoides,Argyrolobium marginatum,Athrixia fontana,Berkheya multijuga,Bulbostylis humulis,Bupleurum mundii,Carex killickii,Carex zuluensis,Cerastium arabidis,Commelina orchid,Corycium dracomontanum,Cotula hispida,Crassula lanceolata,Crassula natans,Crassula peploides,Crassula setulosa,Crassula tuberella,Craterocapsa tarsodes,Delosperma obtusum,Disa cephalotes,Disa fragrans,Dragon plant,Erica woodii,Erica woody white stem,Eumorphia prostrata,Felicia rosulata,Festuca caprina,Festuca costata,Festuca scabra,Ficinia stolonifera,Gazania krebsiana,Geranium multisectum,Geum capense,Glumicalyx lesuticus,Glumicalyx nutans,Glumicaylx flanaganii,Gnidia baurii,Grey daisy,Grey feathery daisy,Heichrysum trilineatum,Helichrysum albo-brunneum,Helichrysum bellum,Helichrysum flanaganii,Helichrysum gold flat inflorescence,Helichrysum linneatum,Helichrysum monticola,Helichrysum sessiloides,Helichrysum sp.1,Helichrysum subglomeratum,Hesperantha baurii,Hirpicium armerioides,Irid sandpaper,Isolepis sp.,Kniphofia ritualis,Limosella vesiculosa,Lobelia preslii,Long stalk 3 vein,Luzula africana,Merxmuellera drakensbergensis,Morph irid,Ornithogalum cf. juncifolium ,Oxalis obliquifolia,Pentameris airoides,Poa binata,Psammotropha mucronata,Purple bottom aster,Red stem herb,Romulea thodei,Ruschia sp.,Satyrium longicauda,Scabiosa columbaria,Sebaea sedoides,Senecio achilleifolius,Senecio asperulus,Senecio gramineus,Senecio harveianus,Senecio hastatus,Senecio macrocephalus,Senecio midvein,Senecio Sp1.,Senecio speciosus,Square-leaf morea,Succulent albuca,Succulent thistle,Tenaxia disticha,Thesium sp.,Ursinia montana,Wirey morea,Woody gazania,Wurmbea burttii,Zaluzianskya Sp.1
4,H,18,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1,,,,0.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,
4,H,19,,,,,,,,,,,,,,,,,0.5,,,,,,,,2,,,,,,,,,,,,,0.5,50,,,,,,,,,,,,,0.5,,0.5,,,,,0.5,,,,,,,,,,,0.5,0.5,0.5,,0.5,,,0.5,,0.5,,,,,,,,0.5,,,,,0.5,,,,,,,0.5,
4,G,19,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,2,50,,,,0.5,,,,,,,0.5,,,,,,,,0.5,0.5,,,,,,,,,0.5,,0.5,1,0.5,1,0.5,,,0.5,,0.5,,,0.5,,,,,0.5,,,,,0.5,,,,,,,,
4,F,19,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,2,,,,,,,,,,,8,0.5,8,12,0.5,,,0.5,,,,,,,,,,,0.5,,,,0.5,0.5,,,,,,,,,1,,0.5,0.5,1,1,0.5,,,0.5,,0.5,,,,,,,0.5,0.5,,,,,0.5,,,,,,,0.5,
4,E,19,,,,,,,,,,,,,,0.5,,,2,,0.5,,,,,,0.5,,0.5,,,,,,,,,,,3,40,0.5,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,0.5,0.5,3,0.5,0.5,,,0.5,,0.5,,,,,,,0.5,0.5,,,,,,,0.5,,,,,,
5,H,1,,,0.5,,,,,,,,,,,0.5,,,0.5,,,,,,,,0.5,0.5,,,,,,,,,,,,3,,0.5,,,0.5,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,,,2,0.5,0.5,,,,,,,0.5,,,,,0.5,,,,0.5,,0.5,,,0.5,,,,,
5,G,1,,,0.5,,,,,,,,,,,0.5,,,1,,,,,,,,0.5,,0.5,,,,,,,,,0.5,,2,,1,,,0.5,,,,,,,,,,,,,,,1,,,,,,,,,0.5,,,,0.5,3,1,,,,,,,,,,,,,0.5,,,,0.5,,0.5,0.5,,0.5,,,,,
5,F,1,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,0.5,,0.5,,,,,0.5,,,,0.5,,0.5,,0.5,,,0.5,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,,,2,,0.5,,,,,,,,,,,,0.5,,,,0.5,,0.5,,,0.5,,,,,
5,A,2,,,3,,,,,,,,,,,0.5,,,1,,,,,,,,,,,,,,,0.5,,,,2,,,15,0.5,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,0.5,10,0.5,,,,,,,,0.5,,,,,0.5,,,,0.5,,,,2,0.5,,,,,
5,B,2,,,0.5,,,,,,0.5,,,,,0.5,,,1,,,0.5,,,,,,,,,,,,0.5,,,,50,,,0.5,0.5,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,0.5,,,,0.5,,2,,,,,,,,,,,,,0.5,0.5,,,1,,,,0.5,0.5,,,,,
5,C,2,,,,,,,,,0.5,,,,,0.5,0.5,,2,,,0.5,,,,,,,0.5,,,,,,,,0.5,30,,0.5,,0.5,,,,,,0.5,,,,,,,,,1,,,0.5,,,,,,,,,,0.5,,,0.5,,10,,,,,,,,,,,,,1,0.5,,,1,,,,,0.5,1,,,,
5,D,2,,,,,,,,,,,,,,0.5,,,2,,,0.5,,,,,,,0.5,,,,,,,,,30,,1,10,0.5,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,0.5,0.5,,,0.5,,3,,,,,,,,,,,,,1,0.5,,,,,,,0.5,0.5,,,,,
5,D,3,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1,,,,,,,,,15,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,15,,,0.5,0.5,8,,,,,,,,,,,,,1,,,,,,,,0.5,0.5,,,,,
5,C,3,,,,,,,,,,,,,,0.5,,,2,,,0.5,,,,,,,,,,,,,,,0.5,40,,,,,,,,,,,,,,,,,,,2,,,0.5,,,,,,,,,0.5,10,,,0.5,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,
5,B,3,,,1,,,,,,,,,,,0.5,0.5,,1,,,0.5,,,,,0.5,,,,,,,,,,0.5,45,,0.5,0.5,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,1,0.5,,,0.5,,10,,,,,,,,,,,,,1,0.5,,,0.5,,,,,,,,,,
5,A,3,,,5,,,,,,,,,,,0.5,,,3,,,,,,,,0.5,,0.5,,,,,0.5,,,0.5,10,,0.5,5,0.5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0.5,,0.5,0.5,2,6,,,,,,,,0.5,,,,,0.5,0.5,,,0.5,,0.5,,,0.5,,,,,
5,A,4,,,5,,,,,,,,,,,0.5,0.5,,8,,,,,,,,,,0.5,,,,,0.5,,,0.5,45,,0.5,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,1,,,0.5,,12,,,,,,,,,,,,,,,,,1,,0.5,,,,1,,,,
5,B,4,,,0.5,,,,,,,,,,,0.5,,,1,,,0.5,,,,,,,0.5,,,,,,,,0.5,60,,1,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,5,,,,,,,,,,,,,1,,,,1,,,,,,,,,,
5,C,4,,,,,,,,,,,,,,0.5,,,1,,,0.5,,,,,,,,,,,,,,,0.5,40,,1,0.5,,,,,,,,,,,,,,,,1,,,0.5,,,,,,,,,2,,,,1,,5,,,,,,,,,,,,,2,,,,0.5,,0.5,,,,,,,,
5,D,4,,,,,,,,,,,,,,0.5,,,,,,0.5,,,,,,,,,,,,,,,2,30,,1,,0.5,,,,,,5,,,,,,,,,,,,2,,,,,,,,,,0.5,,,0.5,,10,,,,,,,,,,,,,1,0.5,,,0.5,,,,,,,,,,
5,D,5,,,0.5,,,,,,,,,,,0.5,,,1,,,0.5,,,,,,,,,,,,,,,0.5,10,,1,,0.5,,,,,,0.5,,,,,,,,,,,,2,,,,,,,,,,2,,,0.5,,3,,,,,,,,,,,,,2,,,,,,,,,,,,,,
5,C,5,,,,,,,,,,,,,,0.5,,,1,,,0.5,,,,,,,,,,,,,,,,45,,0.5,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,,0.5,,5,,,,,,,,,,,,,0.5,2,,,1,,,,,,,,,,
5,B,5,,,,,,,,,,,,,,0.5,,,1,,,0.5,,,,,,,0.5,,,,,,,,0.5,55,,,,0.5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0.5,,10,,,,,,,,,,,,,0.5,2,,,0.5,,,,,,,,,,
5,A,5,,,0.5,,,,,,,,,0.5,,0.5,,,4,,,0.5,,,,,,,,,,,,,,,0.5,45,,,,0.5,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,0.5,,10,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,
5,A,1,,,10,,,,,,0.5,,,0.5,,0.5,,,8,,,,,,,,,,,,,,,0.5,,,,25,,,,0.5,,,,,,,,,,,,,,,0.5,,,1,0.5,,,,,,,,,0.5,,,0.5,,0.5,,,,,,,,10,,,,,,,,,0.5,,0.5,,,0.5,,,,,
5,B,1,,,4,,,,,,1,,,,,0.5,,,1,,,0.5,,,,,,,0.5,,,,,,,,,30,,,,0.5,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,0.5,,,0.5,0.5,,1,,,,,,,,0.5,,,,,,,,,1,,,,0.5,0.5,,,,,
5,C,1,,,0.5,,,,,,1,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,35,,0.5,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,0.5,,,,0.5,,3,,,,,,,,,,,,,,0.5,,,0.5,,,,,0.5,,,,,
5,D,1,,,,,,,,,,,,,,0.5,,,1,,,0.5,,,,,,,,,,,,,,,,20,,0.5,0.5,0.5,,,,,,8,,,,,,,,,0.5,,,0.5,,,,,,,,,0.5,,,,0.5,,15,,,,,,,0.5,,,,,,0.5,0.5,,,0.5,,,,,,,,,,
5,E,1,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,,0.5,,,,,,,,,,,1,10,0.5,,,,,,0.5,,,,,,,,,0.5,,,2,,,,,,,,,,,,,0.5,,5,,,,,,,,,,,,,2,,,,,,,,,0.5,,,,,
5,H,2,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,10,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,0.5,1,,,,0.5,,,,,,,,,0.5,,,,,,0.5,,1,0.5,,,,,
5,G,2,,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,4,,0.5,,,,,,,,,,,,0.5,,,,0.5,,0.5,,,0.5,,,,,
5,F,2,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,0.5,,,,,,2,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,0.5,,0.5,,0.5,,,,,,
5,E,2,,,,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,0.5,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1,,,,,,,,,,,,,2,,,,0.5,,,,1,,,,,,
5,E,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,1,,,,,,,,,,,,,,
5,F,3,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,
5,G,3,0.5,,0.5,,,,,,,,,,,0.5,,,0.5,,,,,,,,0.5,,,,,,,0.5,,,,,,0.5,2,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,0.5,,,0.5,,0.5,,,,,,,,
5,H,3,0.5,,0.5,,,,,,,,,,,0.5,,,0.5,,,,,,,,0.5,,,,,,,,,,0.5,,,,9,0.5,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,0.5,,,0.5,,,,,,,,0.5,,,,,,,,,0.5,,0.5,,,,,,,,
5,H,4,0.5,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,0.5,,0.5,,,,,,,,,0.5,,0.5,20,0.5,,,,,,0.5,,,,,,,,,,,,10,,,,,,,,,,,,,,,2,,,,,,,,,,,,,0.5,,,,1,,0.5,,,0.5,,,,,
5,G,4,,,1,,,,,,,,,0.5,,0.5,,,1,,,,,,,,2,,0.5,,,,,,,,0.5,,,0.5,4,0.5,,,,,,3,,,,,,,,,0.5,,,6,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,2,,0.5,,,0.5,,,,,
5,F,4,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.5,,,,,,,,,,,,0.5,,,,,,0.5,,,,,,,,
5,E,4,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,0.5,,0.5,,0.5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0.5,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,
5,E,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,1,,0.5,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2,,,,0.5,1,,,,,,,,,,,,,0.5,0.5,,,,,0.5,,,,,,,,
5,A,6,,,,,,,,,,,,,,0.5,0.5,,1,,,0.5,,,,,,,,,,,,0.5,,,0.5,50,,,5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,20,,,,,,,,,,,,,,0.5,,,1,,,,,0.5,,,,,
5,B,6,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,0.5,55,,0.5,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,20,,0.5,,,,,,,,,,,,1,,,1,,,,,,,,,,
5,C,6,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,0.5,55,,0.5,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,1,,,0.5,,10,,,,,,,,,,,,,1,,,,1,,,,,,,,,,
5,D,6,,,,,,,,,,,,,,0.5,,,1,,,0.5,,,,,,,,,,,,,,,,30,,0.5,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,5,,,0.5,,5,,,,,,,,,,,,,2,1,,,0.5,,,,,,,,,,
5,D,7,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,0.5,2,,1,20,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,,,,8,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,
5,C,7,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,25,,0.5,5,0.5,,,,,,,,,,,,,,,1,,,0.5,,,,,,,,,,5,,,0.5,,10,,,,,,,,,,,,,0.5,,,,1,,,,,,,,,,
5,B,7,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,60,,,1,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,,0.5,,10,,,,,,,,,,,,,,,,,1,,,,,,,,,,
5,A,7,,,,,,,,,,,,,,0.5,,,5,,,0.5,,,,,,,0.5,,,,,,,,0.5,30,,,1,0.5,,,,,,,,,,,,,,,3,,,0.5,,,,,,,,,0.5,0.5,,,0.5,,10,,,,,,,,,,,,,,3,,,2,,,,,,,,,,
5,A,8,,,,,,,,,,,,,,0.5,,,1,,,0.5,,,,,,,0.5,,,,,,,,1,25,,1,1,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,10,,,0.5,,8,,,,,,,0.5,,,,,,,1,,,1,,,,,,,,,,
5,B,8,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,1,35,,0.5,1,0.5,,,,,,,,,,1,,15,,,,,,,,,,,,,,,1,0.5,,,0.5,,2,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,
5,C,8,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,0.5,,,,,,,,,,0.5,40,,0.5,5,0.5,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,0.5,,,0.5,,5,,,,,,,0.5,,,,,,5,,,,,,,,,,,,,,
5,D,8,,,,,,,,,,,,0.5,,,0.5,,0.5,,,,,,,,0.5,,0.5,,,,,,,,0.5,15,,1,10,0.5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,0.5,,2,,,,,,,1,,,,,,2,,,,,,,,,,,,,,
5,D,9,,,,,,,,,,,,,,0.5,,,,,,0.5,,,,,,,0.5,,,,,,,,,5,,3,1,0.5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,20,,,0.5,1,2,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,
5,C,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,50,,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,0.5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,60,,0.5,0.5,,,,,,,,,,,,,15,,,0.5,,,,,,,,,,,,,2,,,0.5,,1,,,,,,,,,,,,,0.5,,,,1,,,,,,,,,,
5,A,9,,,,,,,,,,,,,,0.5,,,,,,0.5,,,,,0.5,,,,,,,,,,0.5,25,,0.5,1,0.5,,,,,,,,,,0.5,,1,,,0.5,,,2,,,,,,,,,0.5,1,,0.5,0.5,,3,,,,,,,,,,,,,,4,,,1,,,,,,,,,,
5,A,10,,,,,,,,,,,,,,0.5,,,0.5,,,0.5,,,,,1,,,,,,,,,,0.5,60,,0.5,,0.5,,,,,,,,,,0.5,,7,,,,,,,,,,,,,,,1,,,0.5,1,,1,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,
5,B,10,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,30,,0.5,,,,,,,,,,,,,,1,,,,,,0.5,,,,,,,,,,25,,,0.5,,0.5,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,
5,C,10,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,40,,0.5,,0.5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,20,,,0.5,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,
5,D,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0.5,0.5,,1,,0.5,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,1,,,0.5,1,3,,,,,,,,,,,,,6,,,,,,,,,,,,,,
5,F,5,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,
5,G,5,,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,2,2,0.5,,,,,,4,,,,,,,,,0.5,,,2,,,,,,,,,,,,,0.5,0.5,1,0.5,,,,,,,,,,,,0.5,,,,0.5,,0.5,,,,,,,,
5,H,5,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,
5,H,6,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,1,,0.5,,,,,,,,
5,G,6,,,0.5,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,0.5,,,,0.5,,,,0.5,,,,,,1,,,,,,,,,0.5,,,2,,,,,,,,,,,,,0.5,0.5,2,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,
5,F,6,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,5,,,,,,,,,,,,,,1,,,,0.5,,0.5,,,,,,,,
5,E,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,25,,,,5,0.5,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,
5,E,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,F,7,,,0.5,,,,,,,,,,,0.5,,,,,,0.5,,,,,,,0.5,,,,,,,,,2,,2,,0.5,,,,,,0.5,,,,,,,,,1,,,0.5,,,,,,,,,,0.5,,0.5,0.5,2,0.5,,,,0.5,,,,,,,,,1,,,,,,0.5,,,,,,,,
5,G,7,,,0.5,,,,,,,,,,,0.5,0.5,,0.5,,,,,,,,,,0.5,,,,,0.5,,,,2,,0,,,,,,,,3,,,,,,,,,3,,,3,,,,,,,,,,10,,,0.5,1,1,,,,,,,0.5,,,,,,0.5,,,,0.5,,0.5,,,,,,,,
5,H,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,6,,,,,,,,,0.5,,,,,,,,,0.5,,,,,,0.5,,,,,,,,
5,H,8,,,1,,,,,,,,,,,,,,0.5,,,0.5,,,,,0.5,,0.5,,,,,,,,0.5,2,,0.5,,0.5,,,,,,0.5,,,,,,,,,0.5,,,3,,,,,,,,,,6,,,,1,0.5,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,
5,G,8,,,0.5,,,,,,,,,,,,,,0.5,,,0.5,,,,,0.5,,0.5,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,0.5,,,5,,,,,,,,,,30,,0.5,0.5,,2,,,,,,,,,,,,,0.5,,,,,,0.5,,,,,,,,
5,F,8,,,0.5,,,,,,,,,,,0.5,,,,,,0.5,,,,,0.5,,,,,,,,,,,3,,0.5,,0.5,,,,,,,,,,,,,,,3,0.5,,1,,,,,,,,,0.5,0.5,,,0.5,0.5,3,,,,0.5,,,,,,,,,0.5,,,,0.5,,0.5,,,,,,,,
5,E,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,
5,E,9,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1,,0.5,,5,0.5,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,
5,F,9,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,15,,0.5,,0.5,,,,,,,,,,,,,,,0.5,0.5,,1,,,,,,,,,,,,,,3,4,,,,,,,0.5,,,,,,0.5,,,,,,,,,,,,,,
5,G,9,,,2,,,,,,,,,,,,0.5,0.5,2,,,,,,,,,,0.5,,,,,,,,0.5,7,,,,0.5,,,,,,1,,,,,,,,,,,,3,,,,,,,,,0.5,,,,0.5,,1,,,,,,,,0.5,,,,,1,,,,0.5,,,,,,,,,,
5,H,9,,,4,,,,,,,,,,,,,,2,,,0.5,,,,,0.5,,0.5,,,,,,,,0.5,5,,0.5,,0.5,,,,,,0.5,,,,,,,,,,,,4,,,,,,,,,,3,,0.5,0.5,1,2,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,
5,H,10,,,0.5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0.5,25,,,,0.5,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,10,,0.5,0.5,,1,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,
5,G,10,,,0.5,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,0.5,40,,0.5,,0.5,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,0.5,,,0.5,,0.5,,,,,,,,,,,,,,0.5,,,0.5,,,,,0.5,,,,,
5,F,10,,,0.5,,,,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,,,,0.5,30,,,0.5,0.5,,,,,,,,,,,,,,,1,,,0.5,,,,,,,,,0.5,0.5,,,0.5,,0.5,,,,,,,,,,,,,,0.5,,,0.5,,0.5,,,,,,,,
5,E,10,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,20,,0.5,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,0.5,0.5,1,,,,,,,,,,,,,,0.5,,,0.5,,0.5,,,,10,,,,
5,E,11,,,0.5,,,,,,,,,,,0.5,0.5,,,,,,,,,,0.5,,0.5,,,,,,,,0.5,20,,0.5,0.5,,,,,,,,,,,,,,,,0.5,,,8,,,,,,,,,0.5,,,,0.5,10,15,,,,,,,,,,,,,,0.5,,,0.5,,0.5,,,,,,,,
5,D,11,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.5,,,,,,,,0.5,25,,1,,0.5,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.5,,,0.5,,15,,,,,,,,,,,,,2,,,,1,,,,,,,,,,
5,C,11,,,,,,,,,,,,,,,,,3,,,,,,,,,,0.5,,,,,,,,,30,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,20,,,0.5,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,
5,B,11,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,30,,,0.5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,20,,,0.5,,,,,,,,,,0.5,,,,,1,0.5,,,,,,,,,,,,,
5,A,11,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,40,,0.5,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,0.5,2,,,,,,,,,,,,,
5,A,12,,,,,,,,,,,,,,0.5,,,2,,,,,,,,,,0.5,,,,,,,,0.5,30,,,0.5,0.5,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.5,,,,0.5,1,15,,,,,,,0.5,,,,,,,0.5,,,1,,,,,,3,,,,
5,B,12,,,,,,,,,,,,,,0.5,,,1,,,,,,,,,,0.5,,,,,,,,,20,,,,0.5,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0.5,0.5,3,4,0.5,,,,,,0.5,0.5,,,,,0.5,0.5,,,2,,,,,,5,,,,
5,C,12,,,,,,,,,,,,,,0.5,,,2,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,0.5,3,10,,,,,,,0.5,,,,,,1,3,,,1,,,,,,,,,,
5,D,12,,,0.5,,,,,,,,,,,0.5,,,5,,,0.5,,,,,,,0.5,,,,,,,,,20,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1,,,0.5,,5,,,,,,,0.5,,,,,,,1,,,2,,,,,,,,,,
